latitude,longitude,distance_km,utm_source,interaction_count
6.631376,3.442137,5.37,meta_awareness_ad,4
6.521038,3.146416,6.51,whatsapp_lead_trigger,1
6.331622,3.32113,15.92,meta_conversion_ad,1
6.669095,3.304162,7.27,meta_awareness_ad,3
6.47961,3.672404,18.41,whatsapp_lead_trigger,1
6.341164,3.423047,26.92,meta_awareness_ad,4
6.855302,3.217584,13.81,meta_awareness_ad,1
6.366424,3.26268,16.04,meta_awareness_ad,3
6.656324,3.322418,31.14,meta_conversion_ad,1
6.409003,3.433555,5.5,whatsapp_lead_trigger,1
6.544774,3.451938,24.53,meta_awareness_ad,5
6.389073,3.409272,23.57,whatsapp_lead_trigger,2
6.338504,3.347735,21.83,meta_awareness_ad,1
6.60273,3.3588,25.33,whatsapp_lead_trigger,1
6.585194,3.359855,17.24,meta_conversion_ad,2
6.696097,3.111764,10.34,whatsapp_lead_trigger,2
6.519243,3.370006,23.76,meta_awareness_ad,10
6.857453,3.292612,24.06,whatsapp_lead_trigger,9
6.564652,3.131275,23.84,meta_conversion_ad,2
6.609416,3.741882,15.36,meta_awareness_ad,2
6.320636,3.425896,9.27,whatsapp_lead_trigger,2
6.432287,3.381165,16.53,meta_awareness_ad,3
6.602352,3.323531,22.54,whatsapp_lead_trigger,1
6.511766,3.488733,23.19,meta_awareness_ad,1
6.552552,3.204855,11.56,meta_conversion_ad,1
6.401926,3.332294,17.52,meta_conversion_ad,1
6.542692,3.236374,4.53,meta_awareness_ad,1
6.542182,3.487434,22.88,meta_awareness_ad,2
6.347335,3.255189,8.73,meta_awareness_ad,4
6.620782,3.544399,21.28,meta_awareness_ad,2
6.26939,3.364309,5.81,meta_awareness_ad,1
6.552036,3.495374,23.25,meta_conversion_ad,1
6.789239,3.439179,17.57,meta_awareness_ad,2
6.626483,3.538087,8.75,meta_awareness_ad,1
6.625545,3.238924,20.53,meta_conversion_ad,2
6.389786,3.515043,10.28,meta_awareness_ad,8
6.789759,3.099812,21.0,whatsapp_lead_trigger,1
6.730908,3.385669,12.81,whatsapp_lead_trigger,1
6.397861,3.297312,1.23,meta_conversion_ad,2
6.453186,3.168519,7.14,meta_conversion_ad,7
6.712598,3.245172,11.56,whatsapp_lead_trigger,3
6.793822,3.283102,25.95,meta_awareness_ad,5
6.334697,3.349717,22.21,meta_awareness_ad,1
6.373843,3.300473,27.99,meta_awareness_ad,10
6.502832,3.391204,28.23,meta_conversion_ad,1
6.198736,3.254676,10.72,meta_awareness_ad,1
6.527257,3.307671,13.49,meta_conversion_ad,4
6.702262,3.33584,11.71,whatsapp_lead_trigger,6
6.308604,3.406514,9.63,whatsapp_lead_trigger,1
6.543466,3.506527,0.27,meta_conversion_ad,1
6.437134,3.507249,14.88,meta_awareness_ad,1
6.770392,3.414823,4.72,whatsapp_lead_trigger,1
6.438931,3.443738,14.73,meta_conversion_ad,1
6.752249,3.42598,31.93,meta_awareness_ad,7
6.434782,3.332004,10.93,meta_awareness_ad,3
6.640076,3.514287,16.56,whatsapp_lead_trigger,3
6.562192,3.242028,22.25,meta_conversion_ad,3
6.503659,3.071978,17.24,whatsapp_lead_trigger,2
6.405821,3.222977,17.34,whatsapp_lead_trigger,4
6.572864,3.589668,12.1,meta_conversion_ad,2
6.45832,3.334885,13.14,meta_conversion_ad,1
6.420935,3.420319,7.32,meta_awareness_ad,2
6.745308,3.338107,21.77,meta_awareness_ad,2
6.60653,3.46345,1.07,meta_awareness_ad,4
6.620946,3.389807,22.77,meta_conversion_ad,8
6.46566,3.368911,3.77,meta_conversion_ad,2
6.496503,3.471267,22.7,whatsapp_lead_trigger,3
6.487113,3.309348,12.17,meta_awareness_ad,1
6.574986,3.435012,5.15,meta_conversion_ad,3
6.620671,3.352992,19.63,meta_conversion_ad,1
6.519862,3.363086,22.43,meta_conversion_ad,1
6.405503,3.25641,11.5,meta_conversion_ad,1
6.638486,3.346807,20.76,meta_awareness_ad,2
6.529411,3.298014,0.1,meta_conversion_ad,1
6.308275,3.548688,4.44,meta_awareness_ad,6
6.204106,3.126589,25.34,meta_awareness_ad,1
6.569085,3.512589,13.21,meta_awareness_ad,6
6.399979,3.117561,0.1,meta_conversion_ad,3
6.589059,3.459782,9.41,whatsapp_lead_trigger,1
6.408057,3.25354,7.61,meta_conversion_ad,1
6.544378,3.464148,13.67,meta_conversion_ad,3
6.46764,3.360996,12.03,meta_conversion_ad,2
6.787188,3.164347,16.43,meta_conversion_ad,3
6.666947,3.582993,14.44,meta_awareness_ad,1
6.726495,3.495697,25.88,meta_awareness_ad,2
6.528007,3.454676,18.4,meta_awareness_ad,9
6.647754,3.283145,18.66,meta_awareness_ad,1
6.538148,3.500863,24.32,meta_awareness_ad,2
6.744839,3.186712,11.89,meta_awareness_ad,1
6.513516,3.045053,4.9,meta_awareness_ad,3
6.314777,3.144851,24.66,whatsapp_lead_trigger,3
6.224607,3.240902,16.09,meta_awareness_ad,1
6.774647,3.265974,16.11,meta_awareness_ad,1
6.596176,3.313973,9.93,meta_awareness_ad,1
6.606039,3.320635,10.07,meta_conversion_ad,2
6.747847,3.281724,21.77,meta_awareness_ad,2
6.27664,3.061753,22.88,meta_awareness_ad,9
6.47061,3.408019,21.27,meta_conversion_ad,2
6.48899,3.339499,21.34,meta_awareness_ad,1
6.635741,3.274748,19.55,meta_awareness_ad,5
6.420504,3.588903,16.05,meta_awareness_ad,2
6.344194,3.342875,13.6,meta_awareness_ad,2
6.342848,3.38798,24.68,meta_awareness_ad,1
6.696813,3.498578,12.01,meta_awareness_ad,1
6.41302,3.155721,17.96,whatsapp_lead_trigger,6
6.441597,3.375808,8.57,meta_conversion_ad,2
6.619575,3.498082,9.73,meta_conversion_ad,1
6.419558,3.365501,13.11,meta_awareness_ad,2
6.268658,3.183699,8.57,whatsapp_lead_trigger,5
6.287145,3.306829,21.38,meta_awareness_ad,1
6.515879,3.407548,4.22,meta_awareness_ad,2
6.598999,3.063168,15.79,meta_conversion_ad,7
6.494063,3.176301,16.06,meta_awareness_ad,1
6.588966,3.675231,0.51,meta_awareness_ad,3
6.282474,3.451889,11.47,meta_conversion_ad,2
6.292604,3.601721,17.05,whatsapp_lead_trigger,3
6.86249,3.509148,18.43,meta_awareness_ad,1
6.709318,3.438298,13.37,meta_conversion_ad,1
6.639746,3.332838,20.42,whatsapp_lead_trigger,3
6.425441,3.436382,14.13,meta_awareness_ad,1
6.488699,3.596695,15.11,meta_awareness_ad,2
6.524148,3.503031,17.01,meta_awareness_ad,1
6.721552,3.404222,22.42,meta_awareness_ad,1
6.584817,3.353348,9.59,meta_awareness_ad,7
6.603287,3.453949,11.11,whatsapp_lead_trigger,2
6.499252,3.299394,9.65,meta_conversion_ad,7
6.6433,3.453971,12.34,meta_conversion_ad,1
6.569748,3.274507,26.41,meta_awareness_ad,2
6.531003,3.326112,19.58,whatsapp_lead_trigger,1
6.412937,3.225044,5.95,whatsapp_lead_trigger,4
6.507364,3.313236,10.2,whatsapp_lead_trigger,3
6.36247,3.276641,17.98,meta_awareness_ad,1
6.518379,3.632987,7.75,meta_conversion_ad,5
6.537737,3.245026,9.2,meta_awareness_ad,1
6.163722,3.436925,25.76,meta_awareness_ad,2
6.489849,3.237168,10.09,meta_awareness_ad,9
6.348018,3.386234,22.64,meta_conversion_ad,5
6.599196,3.422687,25.04,meta_conversion_ad,7
6.619974,3.101534,9.13,meta_awareness_ad,1
6.460449,3.169545,7.88,meta_awareness_ad,1
6.606753,3.235999,12.79,meta_awareness_ad,1
6.61306,3.183714,6.29,meta_awareness_ad,2
6.489943,3.391813,15.97,meta_awareness_ad,4
6.754543,3.415587,13.35,meta_awareness_ad,1
6.415639,3.219739,17.88,meta_conversion_ad,3
6.745105,3.39783,26.18,meta_awareness_ad,1
6.49062,3.315588,21.54,meta_awareness_ad,1
6.397901,3.364279,18.91,meta_awareness_ad,3
6.471668,3.284937,0.1,whatsapp_lead_trigger,2
6.359492,3.452349,18.55,meta_conversion_ad,4
6.642084,3.624439,28.78,meta_conversion_ad,1
6.283985,3.49535,0.1,meta_awareness_ad,4
6.732841,3.588209,20.52,meta_conversion_ad,1
6.38402,3.168776,13.73,meta_awareness_ad,1
6.649898,3.277844,8.2,meta_conversion_ad,3
6.528034,3.463985,21.41,whatsapp_lead_trigger,4
6.565022,3.605444,28.68,meta_conversion_ad,1
6.435893,3.476766,21.2,whatsapp_lead_trigger,1
6.577321,3.225266,12.03,meta_conversion_ad,2
6.544646,3.314001,7.45,meta_awareness_ad,1
6.305713,3.429211,16.16,whatsapp_lead_trigger,4
6.380025,3.354501,21.99,meta_awareness_ad,3
6.443263,3.259384,11.9,meta_conversion_ad,1
6.411151,3.335662,12.68,meta_awareness_ad,2
6.712322,3.377035,37.58,meta_awareness_ad,3
6.525452,3.216462,23.63,meta_awareness_ad,1
6.407599,3.526876,24.2,meta_awareness_ad,2
6.450785,3.313258,3.32,meta_awareness_ad,1
6.448731,3.368314,9.34,meta_conversion_ad,2
6.481193,3.534458,15.6,meta_awareness_ad,1
6.363101,3.36045,6.99,meta_awareness_ad,4
6.40231,3.526254,27.8,meta_conversion_ad,1
6.639391,3.22482,26.28,meta_awareness_ad,1
6.552201,3.444143,10.73,meta_conversion_ad,4
6.501549,3.505098,29.27,meta_conversion_ad,1
6.524793,3.25472,14.97,whatsapp_lead_trigger,1
6.517566,3.352445,35.72,meta_conversion_ad,1
6.49303,3.355549,16.16,meta_awareness_ad,1
6.601966,3.410646,19.61,meta_conversion_ad,5
6.590874,3.45042,26.2,meta_awareness_ad,3
6.288636,3.242519,25.22,meta_awareness_ad,1
6.504666,3.370192,19.09,meta_conversion_ad,3
6.298527,3.617898,13.87,meta_awareness_ad,2
6.619737,3.537282,19.11,meta_conversion_ad,5
6.63955,3.498277,8.47,whatsapp_lead_trigger,1
6.432783,3.350283,16.22,whatsapp_lead_trigger,2
6.506886,3.698525,6.13,whatsapp_lead_trigger,2
6.207684,3.533672,0.75,meta_awareness_ad,2
6.670318,3.384813,15.4,meta_awareness_ad,2
6.630851,3.412262,25.1,meta_conversion_ad,1
6.696913,3.310373,22.41,meta_awareness_ad,3
6.747382,3.438206,14.34,meta_conversion_ad,2
6.340784,3.468161,28.98,meta_conversion_ad,7
6.657607,3.484591,10.45,meta_conversion_ad,1
6.746296,3.352097,0.1,meta_awareness_ad,3
6.300213,3.158145,0.1,meta_awareness_ad,6
6.498718,3.415468,5.55,meta_awareness_ad,3
6.46989,3.485219,21.53,meta_awareness_ad,5
6.652719,3.232417,9.92,whatsapp_lead_trigger,4
6.165309,3.365575,18.69,meta_awareness_ad,1
6.796794,3.58042,28.17,meta_awareness_ad,2
6.507519,3.198679,6.2,meta_awareness_ad,1
6.661814,3.33664,18.83,meta_conversion_ad,2
6.515364,3.602271,19.31,meta_conversion_ad,1
6.598219,3.402857,8.11,meta_awareness_ad,3
6.176187,3.300298,25.83,meta_awareness_ad,2
6.466668,3.378145,12.7,meta_awareness_ad,2
6.651564,3.503088,11.93,meta_awareness_ad,1
6.56771,3.348674,31.89,meta_conversion_ad,14
6.278874,3.468837,19.18,meta_conversion_ad,1
6.533614,3.414449,22.4,meta_awareness_ad,1
6.401589,3.426762,25.84,meta_awareness_ad,1
6.388587,3.478431,9.8,whatsapp_lead_trigger,7
6.296296,3.334976,25.0,meta_awareness_ad,8
6.617205,3.237523,10.98,meta_conversion_ad,3
6.691352,3.450359,10.64,meta_awareness_ad,5
6.842421,3.359339,12.82,meta_awareness_ad,1
6.303293,3.311983,10.02,meta_awareness_ad,8
6.639506,3.458158,21.58,meta_conversion_ad,1
6.649376,3.570802,17.14,whatsapp_lead_trigger,1
6.437324,3.356013,11.07,meta_awareness_ad,1
6.386763,3.380467,20.4,meta_awareness_ad,2
6.361539,3.201935,12.8,meta_awareness_ad,3
6.445297,3.345796,12.38,meta_awareness_ad,1
6.554793,3.412394,15.39,meta_awareness_ad,8
6.728417,3.376133,18.71,meta_awareness_ad,2
6.690201,3.324877,18.12,meta_conversion_ad,1
6.282087,3.488076,12.09,meta_awareness_ad,2
6.406074,3.387901,21.78,meta_awareness_ad,3
6.719346,3.76752,13.22,whatsapp_lead_trigger,4
6.414736,3.410358,9.76,meta_awareness_ad,2
6.515863,2.967225,3.26,whatsapp_lead_trigger,2
6.268607,3.212395,22.87,meta_awareness_ad,1
6.697355,3.459018,15.1,whatsapp_lead_trigger,3
6.237488,3.282704,16.69,meta_conversion_ad,9
6.277978,3.292015,23.37,whatsapp_lead_trigger,1
6.682023,3.193316,11.18,whatsapp_lead_trigger,5
6.812409,3.30769,4.0,meta_awareness_ad,2
6.480808,3.408289,15.56,whatsapp_lead_trigger,1
6.517371,3.437075,17.46,meta_awareness_ad,7
6.660642,3.226216,12.9,meta_awareness_ad,2
6.567817,3.500011,26.79,meta_awareness_ad,1
6.468417,3.200495,0.1,meta_conversion_ad,1
6.451582,3.444893,23.96,meta_awareness_ad,1
6.28938,3.429757,21.33,meta_conversion_ad,4
6.559341,3.239046,18.65,meta_conversion_ad,2
6.510612,3.221203,0.1,meta_conversion_ad,5
6.458723,3.436544,25.27,whatsapp_lead_trigger,1
6.374128,3.295218,6.79,meta_awareness_ad,1
6.38932,3.350625,10.94,meta_awareness_ad,1
6.617157,3.4823,13.64,meta_awareness_ad,2
6.65665,3.451071,18.26,meta_awareness_ad,13
6.475333,3.241808,20.12,meta_awareness_ad,3
6.459528,3.371163,22.14,meta_awareness_ad,1
6.396353,3.238993,21.53,meta_awareness_ad,5
6.664923,3.509691,17.02,whatsapp_lead_trigger,3
6.529049,3.609678,18.33,meta_conversion_ad,1
6.579585,3.252436,6.27,meta_awareness_ad,4
6.578171,3.374525,8.99,meta_conversion_ad,1
6.478245,3.516819,22.16,meta_awareness_ad,1
6.349596,3.382832,21.7,meta_awareness_ad,1
6.37498,3.463426,20.79,meta_conversion_ad,2
6.693583,3.386941,10.88,meta_awareness_ad,2
6.415547,3.220679,22.28,meta_awareness_ad,1
6.462846,3.397039,5.71,whatsapp_lead_trigger,1
6.354241,3.548293,23.62,whatsapp_lead_trigger,3
6.34199,3.426344,12.91,meta_conversion_ad,10
6.409025,3.622751,28.47,meta_conversion_ad,3
6.777661,3.113474,2.83,meta_conversion_ad,1
6.623106,3.436057,29.11,meta_awareness_ad,1
6.445382,3.281999,12.11,meta_awareness_ad,1
6.686832,3.247855,11.96,meta_awareness_ad,1
6.501555,3.579363,16.56,meta_awareness_ad,2
6.727551,3.340949,9.42,meta_conversion_ad,2
6.85616,3.326468,14.42,meta_awareness_ad,3
6.678624,3.430736,9.1,whatsapp_lead_trigger,3
6.538583,3.056322,9.39,whatsapp_lead_trigger,1
6.629296,3.58243,18.9,meta_conversion_ad,1
6.526661,3.664865,7.79,meta_conversion_ad,3
6.249,3.516467,8.85,whatsapp_lead_trigger,1
6.426206,3.440998,4.02,meta_awareness_ad,1
6.381661,3.346714,10.97,meta_conversion_ad,1
6.422881,3.217918,25.49,meta_awareness_ad,1
6.793451,3.55831,8.23,meta_conversion_ad,1
6.692722,3.516651,9.15,meta_awareness_ad,4
6.590533,3.446717,16.55,whatsapp_lead_trigger,4
6.646251,3.429244,12.03,whatsapp_lead_trigger,1
6.240583,3.424289,32.83,meta_awareness_ad,1
6.633628,3.300309,13.7,meta_awareness_ad,3
6.665344,3.754375,17.68,whatsapp_lead_trigger,1
6.188438,3.336356,22.55,meta_awareness_ad,1
6.639186,3.315194,22.4,whatsapp_lead_trigger,1
6.310789,3.547291,16.87,meta_conversion_ad,1
6.228899,3.374819,13.71,meta_awareness_ad,4
6.723348,3.376351,31.19,meta_awareness_ad,4
6.373343,3.591385,14.2,meta_awareness_ad,1
6.417008,3.480992,11.47,meta_conversion_ad,1
6.672841,3.488613,9.83,meta_awareness_ad,1
6.478614,3.166543,1.19,meta_conversion_ad,1
6.497375,3.439281,21.57,meta_awareness_ad,10
6.494087,3.228359,0.1,meta_conversion_ad,3
6.57654,3.310951,14.95,whatsapp_lead_trigger,2
6.49045,3.405546,13.36,whatsapp_lead_trigger,3
6.541519,3.373769,32.92,meta_awareness_ad,4
6.448866,3.477333,0.35,whatsapp_lead_trigger,4
6.577173,3.494805,7.79,meta_conversion_ad,1
6.571476,3.506045,13.91,meta_conversion_ad,1
6.809083,3.17757,13.42,whatsapp_lead_trigger,3
6.467212,3.733599,10.6,meta_awareness_ad,1
6.496775,3.375513,14.35,meta_awareness_ad,8
6.560224,3.56114,4.92,whatsapp_lead_trigger,3
6.669065,3.002053,17.86,meta_awareness_ad,7
6.360662,3.339401,0.1,whatsapp_lead_trigger,1
6.539936,3.160098,14.79,whatsapp_lead_trigger,4
6.148226,3.249995,10.2,meta_awareness_ad,1
6.48367,3.386783,23.13,whatsapp_lead_trigger,9
6.685309,3.328988,29.04,meta_awareness_ad,1
6.415479,3.576303,12.35,meta_conversion_ad,2
6.550926,3.644549,26.13,meta_conversion_ad,4
6.445064,3.234175,12.47,whatsapp_lead_trigger,2
6.39549,3.306035,7.27,meta_awareness_ad,2
6.670123,3.224537,28.97,meta_awareness_ad,9
6.367611,3.552585,19.17,meta_conversion_ad,2
6.568345,3.403057,15.04,meta_conversion_ad,2
6.570653,3.38405,20.5,meta_conversion_ad,1
6.39663,3.42607,17.19,meta_awareness_ad,4
6.547753,3.332524,14.45,meta_awareness_ad,3
6.384158,3.250729,4.39,meta_awareness_ad,2
6.602669,3.386858,12.84,whatsapp_lead_trigger,1
6.327158,3.339149,19.99,meta_awareness_ad,2
6.473459,3.431254,14.02,meta_awareness_ad,1
6.486484,3.134403,22.22,whatsapp_lead_trigger,1
6.691343,3.407154,18.07,meta_awareness_ad,2
6.545406,3.275813,7.97,whatsapp_lead_trigger,1
6.667652,3.401896,4.45,meta_conversion_ad,1
6.607604,3.514963,13.74,whatsapp_lead_trigger,3
6.606645,3.295763,10.81,meta_awareness_ad,1
6.47461,3.558708,17.69,meta_awareness_ad,1
6.677536,3.118086,9.25,meta_conversion_ad,1
6.470974,3.610774,10.08,whatsapp_lead_trigger,2
6.264926,3.564974,23.42,meta_conversion_ad,3
6.492182,3.246212,16.19,meta_awareness_ad,3
6.592421,3.247466,9.38,meta_conversion_ad,1
6.283406,3.154957,15.14,meta_conversion_ad,1
6.391635,3.517407,26.03,meta_conversion_ad,1
6.339812,3.329638,17.35,meta_conversion_ad,2
6.642408,3.318635,19.74,whatsapp_lead_trigger,6
6.775329,3.210778,8.98,meta_conversion_ad,1
6.492945,3.650996,23.21,meta_awareness_ad,1
6.60413,3.233286,33.54,meta_awareness_ad,1
6.600228,3.382825,8.67,meta_awareness_ad,2
6.75747,3.411595,5.54,meta_awareness_ad,3
6.426517,3.319399,16.4,meta_awareness_ad,3
6.491418,3.289066,22.0,meta_awareness_ad,4
6.473285,3.323811,14.27,meta_awareness_ad,2
6.535705,3.464,6.57,meta_awareness_ad,1
6.900048,3.327141,14.13,whatsapp_lead_trigger,1
6.529022,3.623032,19.78,whatsapp_lead_trigger,3
6.396193,3.262644,11.74,meta_awareness_ad,2
6.351225,3.492316,19.86,whatsapp_lead_trigger,2
6.712297,3.11574,24.32,meta_conversion_ad,3
6.395512,3.262661,16.92,meta_awareness_ad,2
6.623938,3.256756,14.78,meta_awareness_ad,5
6.422446,3.213613,21.63,meta_conversion_ad,2
6.334396,3.421721,8.15,meta_conversion_ad,3
6.61518,3.362672,7.36,meta_conversion_ad,1
6.429788,3.037376,12.87,meta_awareness_ad,3
6.588214,3.67853,11.06,meta_awareness_ad,5
6.599292,3.405602,8.57,meta_awareness_ad,1
6.60634,3.379377,29.64,meta_awareness_ad,3
6.484178,3.575718,32.38,meta_awareness_ad,3
6.627328,3.527529,12.17,meta_awareness_ad,1
6.386018,3.334474,15.73,whatsapp_lead_trigger,2
6.156286,3.086323,13.5,whatsapp_lead_trigger,1
6.630434,3.463858,23.86,meta_awareness_ad,7
6.549239,3.234773,25.45,whatsapp_lead_trigger,4
6.432888,3.56509,0.78,meta_awareness_ad,1
6.303727,3.262775,18.81,meta_awareness_ad,1
6.218913,3.31142,4.55,meta_awareness_ad,2
6.532162,3.177723,29.07,meta_conversion_ad,1
6.771718,3.189856,18.52,whatsapp_lead_trigger,1
6.503616,3.362839,8.41,meta_conversion_ad,2
6.4702,3.348861,13.07,meta_awareness_ad,1
6.520745,3.307818,12.69,meta_conversion_ad,1
6.851281,3.687152,19.2,meta_awareness_ad,4
6.637186,3.469747,23.34,whatsapp_lead_trigger,5
6.384364,3.380736,5.81,meta_conversion_ad,3
6.528616,2.965601,29.71,meta_awareness_ad,4
6.574266,3.503065,27.85,meta_conversion_ad,1
6.365949,3.82838,8.0,meta_conversion_ad,1
6.63827,3.351007,15.58,meta_awareness_ad,1
6.401729,3.257623,28.69,meta_conversion_ad,3
6.297758,3.403699,24.86,meta_awareness_ad,6
6.53582,3.164489,12.31,meta_conversion_ad,3
6.512077,3.448509,21.51,whatsapp_lead_trigger,5
6.524247,3.604233,38.98,whatsapp_lead_trigger,2
6.409703,3.27856,15.84,meta_conversion_ad,1
6.430633,3.283404,9.94,meta_conversion_ad,2
6.693667,3.367246,16.38,meta_awareness_ad,1
6.590563,3.304017,16.97,meta_conversion_ad,1
6.380888,3.152352,10.8,meta_awareness_ad,3
6.231795,3.321414,18.53,meta_awareness_ad,2
6.387238,3.291149,4.96,meta_awareness_ad,2
6.547995,3.584183,9.68,meta_awareness_ad,2
6.42961,3.552506,21.07,meta_conversion_ad,1
6.417952,3.588797,0.96,meta_awareness_ad,2
6.436026,3.499459,22.23,meta_conversion_ad,2
6.513494,3.410067,0.1,meta_awareness_ad,1
6.642094,3.248039,1.15,meta_awareness_ad,4
6.524337,3.578117,11.01,meta_conversion_ad,2
6.533691,3.431368,17.29,meta_awareness_ad,2
6.490671,3.191995,25.6,meta_awareness_ad,5
6.449496,3.24212,15.46,meta_conversion_ad,4
6.658536,3.189638,13.03,meta_awareness_ad,5
6.63576,3.071396,19.64,whatsapp_lead_trigger,1
6.831192,3.437478,8.03,meta_awareness_ad,1
6.615985,3.193519,16.12,meta_awareness_ad,1
6.449638,3.265808,5.4,meta_conversion_ad,1
6.388702,3.385026,15.66,meta_awareness_ad,5
6.667342,3.351016,13.96,meta_awareness_ad,3
6.402152,3.272184,8.57,meta_awareness_ad,1
6.645861,3.607039,16.32,meta_awareness_ad,1
6.410413,3.150202,16.27,whatsapp_lead_trigger,1
6.576774,3.156695,24.4,meta_awareness_ad,2
6.365437,3.447877,2.15,meta_conversion_ad,3
6.641383,3.28528,14.39,whatsapp_lead_trigger,4
6.339349,3.279413,8.92,meta_awareness_ad,6
6.565344,3.217345,21.96,whatsapp_lead_trigger,1
6.494724,3.42993,21.03,meta_awareness_ad,1
6.539671,3.413045,19.06,whatsapp_lead_trigger,1
6.465029,3.397068,9.37,meta_awareness_ad,1
6.461511,3.291756,22.08,meta_conversion_ad,5
6.547617,3.266546,2.76,meta_awareness_ad,2
6.374079,3.354736,1.12,meta_awareness_ad,3
6.373197,3.524181,4.79,meta_conversion_ad,2
6.470618,3.614424,14.73,meta_conversion_ad,1
6.464779,3.545903,20.4,meta_awareness_ad,1
6.373591,3.455061,0.1,meta_awareness_ad,2
6.663032,3.526526,25.58,meta_conversion_ad,3
6.474229,3.20191,16.05,meta_conversion_ad,1
6.490401,3.272134,2.46,whatsapp_lead_trigger,3
6.325271,3.45786,15.81,meta_conversion_ad,4
6.835145,3.361476,23.74,whatsapp_lead_trigger,2
6.88846,3.429826,19.8,meta_conversion_ad,3
6.40734,3.52612,23.79,meta_awareness_ad,2
6.708313,3.502804,4.07,meta_awareness_ad,3
6.510628,3.215555,11.69,meta_conversion_ad,3
6.764965,3.380977,7.6,meta_conversion_ad,10
6.574835,3.241077,28.74,meta_awareness_ad,1
6.539364,3.262602,20.11,meta_awareness_ad,2
6.14951,3.12257,37.78,whatsapp_lead_trigger,1
6.392609,3.39924,11.26,meta_conversion_ad,1
6.527478,3.111484,9.2,meta_awareness_ad,3
6.5542,3.43832,13.86,meta_awareness_ad,5
6.342175,3.582967,26.03,meta_awareness_ad,1
6.415084,3.45875,12.07,meta_awareness_ad,1
6.607417,3.386983,16.0,meta_awareness_ad,1
6.316918,3.609367,15.77,meta_awareness_ad,2
6.544459,3.428317,15.32,meta_conversion_ad,1
6.710093,3.249789,9.78,meta_awareness_ad,1
6.58222,3.397966,13.9,whatsapp_lead_trigger,3
6.574723,3.673154,13.56,whatsapp_lead_trigger,1
6.221377,3.215304,14.94,meta_awareness_ad,2
6.401113,3.172181,22.55,meta_conversion_ad,4
6.83253,3.471436,29.09,meta_awareness_ad,1
6.434526,3.345592,8.28,whatsapp_lead_trigger,2
6.714071,3.2994,11.86,meta_awareness_ad,3
6.432774,3.190323,8.4,meta_conversion_ad,3
6.482727,3.086683,16.5,meta_conversion_ad,2
6.601738,3.160735,10.69,meta_awareness_ad,1
6.539504,3.621439,16.92,meta_awareness_ad,4
6.581627,3.377869,23.83,meta_conversion_ad,3
6.401641,3.084845,0.1,meta_conversion_ad,1
6.353959,3.556813,18.93,meta_awareness_ad,1
6.391519,3.564425,11.32,meta_conversion_ad,1
6.444552,3.563585,18.68,meta_awareness_ad,1
6.490008,3.31582,7.83,meta_conversion_ad,2
6.679991,3.338878,24.57,meta_awareness_ad,1
6.537501,3.399844,22.31,whatsapp_lead_trigger,1
6.59709,3.589357,19.55,meta_awareness_ad,3
6.54564,3.295965,21.35,meta_awareness_ad,1
6.357085,3.266038,9.04,meta_awareness_ad,3
6.52699,3.483552,10.04,meta_awareness_ad,3
6.544017,3.560588,21.02,meta_conversion_ad,1
6.638388,3.371281,8.86,meta_awareness_ad,3
6.364112,3.479766,26.57,whatsapp_lead_trigger,3
6.218338,3.396067,12.41,meta_awareness_ad,1
